0,1,0,96.686,False
0,1,1,99.222,False
0,1,2,98.889,False
0,1,3,98.278,False
0,1,4,98.334,False
0,1,5,96.889,False
0,1,6,97.463,False
0,1,7,98.926,False
0,1,8,98.889,False
0,1,9,98.019,False
0,1,10,98.722,False
0,1,11,98.908,False
0,1,12,99.056,False
0,1,13,99.556,False
0,1,14,98.315,False
0,1,15,99.296,False
0,1,16,99.593,False
0,1,17,99.204,False
0,1,18,98.593,False
0,1,19,98.537,False
0,2,0,96.815,False
0,2,1,99.222,False
0,2,2,98.852,False
0,2,3,98.982,False
0,2,4,98.685,False
0,2,5,96.926,False
0,2,6,97.001,False
0,2,7,98.685,False
0,2,8,98.223,False
0,2,9,98.630,False
0,2,10,99.296,False
0,2,11,98.704,False
0,2,12,98.815,False
0,2,13,99.408,False
0,2,14,98.519,False
0,2,15,99.130,False
0,2,16,99.315,False
0,2,17,99.333,False
0,2,18,98.574,False
0,2,19,98.463,False
0,3,0,95.816,False
0,3,1,99.259,False
0,3,2,98.741,False
0,3,3,98.871,False
0,3,4,98.982,False
0,3,5,97.149,False
0,3,6,98.074,False
0,3,7,98.759,False
0,3,8,98.371,False
0,3,9,98.482,False
0,3,10,98.722,False
0,3,11,99.056,False
0,3,12,98.667,False
0,3,13,99.537,False
0,3,14,98.223,False
0,3,15,99.111,False
0,3,16,99.482,False
0,3,17,99.426,False
0,3,18,98.556,False
0,3,19,98.297,False
0,4,0,96.630,False
0,4,1,99.278,False
0,4,2,98.797,False
0,4,3,98.852,False
0,4,4,98.648,False
0,4,5,97.001,False
0,4,6,96.982,False
0,4,7,98.389,False
0,4,8,97.908,False
0,4,9,98.371,False
0,4,10,98.389,False
0,4,11,98.815,False
0,4,12,98.463,False
0,4,13,99.167,False
0,4,14,98.519,False
0,4,15,99.296,False
0,4,16,99.204,False
0,4,17,99.278,False
0,4,18,98.908,False
0,4,19,97.778,False
0,5,0,94.168,False
0,5,1,99.296,False
0,5,2,98.648,False
0,5,3,98.759,False
0,5,4,98.685,False
0,5,5,96.093,False
0,5,6,97.649,False
0,5,7,98.926,False
0,5,8,98.759,False
